,Timestamp,toio_ID,from_x,from_y,from_degree,action,to_x,to_y,to_degree
1024,38,4,230,480,90.0,moveForward,240,480,90.0
1025,38,5,180,520,90.0,moveForward,190,520,90.0
1026,38,6,410,230,90.0,moveForward,420,230,90.0
1027,38,7,230,230,90.0,moveForward,240,230,90.0
1028,38,8,100,420,180.0,moveForward,100,430,180.0
1029,38,9,120,350,180.0,moveForward,120,360,180.0
1030,38,10,440,270,180.0,moveForward,440,280,180.0
1031,38,11,440,360,180.0,moveForward,440,370,180.0
1032,38,12,460,400,180.0,moveForward,460,410,180.0
1033,38,13,460,310,180.0,moveForward,460,320,180.0
1034,38,14,780,310,180.0,moveForward,780,320,180.0
1035,38,15,780,400,180.0,moveForward,780,410,180.0
1036,38,16,820,470,180.0,moveForward,820,480,180.0
1037,38,17,780,500,180.0,moveForward,780,510,180.0
1038,38,18,710,550,270.0,moveForward,700,550,270.0
1039,38,19,610,550,270.0,moveForward,600,550,270.0
1040,38,20,810,570,270.0,moveForward,800,570,270.0
1041,38,21,540,570,270.0,moveForward,530,570,270.0
1042,38,22,650,570,270.0,moveForward,640,570,270.0
1043,38,23,760,570,270.0,moveForward,750,570,270.0
1044,39,0,160,550,90.0,moveForward,170,550,90.0
1045,39,1,240,540,90.0,moveForward,250,540,90.0
1046,39,2,290,480,90.0,moveForward,300,480,90.0
1047,39,3,110,550,90.0,moveForward,120,550,90.0
1048,39,4,240,480,90.0,moveForward,250,480,90.0
1049,39,5,190,520,90.0,moveForward,200,520,90.0
1050,39,6,420,230,90.0,moveForward,430,230,90.0
1051,39,7,240,230,90.0,moveForward,250,230,90.0
1052,39,8,100,430,180.0,moveForward,100,440,180.0
1053,39,9,120,360,180.0,moveForward,120,370,180.0
1054,39,10,440,280,180.0,moveForward,440,290,180.0
1055,39,11,440,370,180.0,moveForward,440,380,180.0
1056,39,12,460,410,180.0,moveForward,460,420,180.0
1057,39,13,460,320,180.0,moveForward,460,330,180.0
1058,39,14,780,320,180.0,moveForward,780,330,180.0
1059,39,15,780,410,180.0,moveForward,780,420,180.0
1060,39,16,820,480,180.0,moveForward,820,490,180.0
1061,39,17,780,510,180.0,rotateTo,780,510,270.0
1062,39,17,780,510,270.0,moveForward,780,510,270.0
1063,39,18,700,550,270.0,moveForward,690,550,270.0
1064,39,19,600,550,270.0,moveForward,590,550,270.0
1065,39,20,800,570,270.0,moveForward,790,570,270.0
1066,39,21,530,570,270.0,moveForward,520,570,270.0
1067,39,22,640,570,270.0,moveForward,630,570,270.0
1068,39,23,750,570,270.0,moveForward,740,570,270.0
1069,40,0,170,550,90.0,rotateTo,170,550,0.0
1070,40,0,170,550,0.0,moveForward,170,540,0.0
1071,40,1,250,540,90.0,moveForward,260,540,90.0
1072,40,2,300,480,90.0,moveForward,310,480,90.0
1073,40,3,120,550,90.0,moveForward,130,550,90.0
1074,40,4,250,480,90.0,moveForward,260,480,90.0
1075,40,5,200,520,90.0,moveForward,210,520,90.0
1076,40,6,430,230,90.0,moveForward,440,230,90.0
1077,40,7,250,230,90.0,moveForward,260,230,90.0
1078,40,8,100,440,180.0,moveForward,100,450,180.0
1079,40,9,120,370,180.0,moveForward,120,380,180.0
1080,40,10,440,290,180.0,moveForward,440,300,180.0
1081,40,11,440,380,180.0,moveForward,440,390,180.0
1082,40,12,460,420,180.0,moveForward,460,430,180.0
1083,40,13,460,330,180.0,moveForward,460,340,180.0
1084,40,14,780,330,180.0,moveForward,780,340,180.0
1085,40,15,780,420,180.0,moveForward,780,430,180.0
1086,40,16,820,490,180.0,moveForward,820,500,180.0
1087,40,17,780,510,270.0,rotateTo,780,510,180.0
1088,40,17,780,510,180.0,moveForward,780,520,180.0
1089,40,18,690,550,270.0,moveForward,680,550,270.0
1090,40,19,590,550,270.0,moveForward,580,550,270.0
1091,40,20,790,570,270.0,moveForward,780,570,270.0
1092,40,21,520,570,270.0,moveForward,510,570,270.0
1093,40,22,630,570,270.0,moveForward,620,570,270.0
1094,40,23,740,570,270.0,moveForward,730,570,270.0
1095,41,0,170,540,0.0,moveForward,170,530,0.0
1096,41,1,260,540,90.0,moveForward,270,540,90.0
1097,41,2,310,480,90.0,moveForward,320,480,90.0
1098,41,3,130,550,90.0,rotateTo,130,550,270.0
1099,41,3,130,550,270.0,moveForward,130,550,270.0
1100,41,4,260,480,90.0,moveForward,270,480,90.0
1101,41,5,210,520,90.0,moveForward,220,520,90.0
1102,41,6,440,230,90.0,rotateTo,440,230,180.0
1103,41,6,440,230,180.0,moveForward,440,240,180.0
1104,41,7,260,230,90.0,moveForward,270,230,90.0
1105,41,8,100,450,180.0,moveForward,100,460,180.0
1106,41,9,120,380,180.0,moveForward,120,390,180.0
1107,41,10,440,300,180.0,moveForward,440,310,180.0
1108,41,11,440,390,180.0,moveForward,440,400,180.0
1109,41,12,460,430,180.0,moveForward,460,440,180.0
1110,41,13,460,340,180.0,moveForward,460,350,180.0
1111,41,14,780,340,180.0,moveForward,780,350,180.0
1112,41,15,780,430,180.0,moveForward,780,440,180.0
1113,41,16,820,500,180.0,moveForward,820,510,180.0
1114,41,17,780,520,180.0,moveForward,780,530,180.0
1115,41,18,680,550,270.0,moveForward,670,550,270.0
1116,41,19,580,550,270.0,rotateTo,580,550,180.0
1117,41,19,580,550,180.0,moveForward,580,560,180.0
1118,41,20,780,570,270.0,moveForward,770,570,270.0
1119,41,21,510,570,270.0,moveForward,500,570,270.0
1120,41,22,620,570,270.0,rotateTo,620,570,180.0
1121,41,22,620,570,180.0,moveForward,620,580,180.0
1122,41,23,730,570,270.0,moveForward,720,570,270.0
1123,42,0,170,530,0.0,moveForward,170,520,0.0
1124,42,1,270,540,90.0,moveForward,280,540,90.0
1125,42,2,320,480,90.0,moveForward,330,480,90.0
1126,42,3,130,550,270.0,rotateTo,130,550,90.0
1127,42,3,130,550,90.0,moveForward,140,550,90.0
1128,42,4,270,480,90.0,moveForward,280,480,90.0
1129,42,5,220,520,90.0,moveForward,230,520,90.0
1130,42,6,440,240,180.0,moveForward,440,250,180.0
1131,42,7,270,230,90.0,moveForward,280,230,90.0
1132,42,8,100,460,180.0,moveForward,100,470,180.0
1133,42,9,120,390,180.0,moveForward,120,400,180.0
1134,42,10,440,310,180.0,moveForward,440,320,180.0
1135,42,11,440,400,180.0,moveForward,440,410,180.0
1136,42,12,460,440,180.0,moveForward,460,450,180.0
1137,42,13,460,350,180.0,moveForward,460,360,180.0
1138,42,14,780,350,180.0,moveForward,780,360,180.0
1139,42,15,780,440,180.0,moveForward,780,450,180.0
1140,42,16,820,510,180.0,moveForward,820,520,180.0
1141,42,17,780,530,180.0,rotateTo,780,530,270.0
1142,42,17,780,530,270.0,moveForward,780,530,270.0
1143,42,18,670,550,270.0,moveForward,660,550,270.0
1144,42,19,580,560,180.0,moveForward,580,570,180.0
1145,42,20,770,570,270.0,moveForward,760,570,270.0
1146,42,21,500,570,270.0,moveForward,490,570,270.0
1147,42,22,620,580,180.0,moveForward,620,590,180.0
1148,42,23,720,570,270.0,moveForward,710,570,270.0
1149,43,0,170,520,0.0,moveForward,170,510,0.0
1150,43,1,280,540,90.0,moveForward,290,540,90.0
1151,43,2,330,480,90.0,moveForward,340,480,90.0
1152,43,3,140,550,90.0,moveForward,150,550,90.0
1153,43,4,280,480,90.0,moveForward,290,480,90.0
1154,43,5,230,520,90.0,moveForward,240,520,90.0
1155,43,6,440,250,180.0,moveForward,440,260,180.0
1156,43,7,280,230,90.0,moveForward,290,230,90.0
1157,43,8,100,470,180.0,moveForward,100,480,180.0
1158,43,9,120,400,180.0,moveForward,120,410,180.0
1159,43,10,440,320,180.0,moveForward,440,330,180.0
1160,43,11,440,410,180.0,moveForward,440,420,180.0
1161,43,12,460,450,180.0,moveForward,460,460,180.0
1162,43,13,460,360,180.0,moveForward,460,370,180.0
1163,43,14,780,360,180.0,moveForward,780,370,180.0
1164,43,15,780,450,180.0,moveForward,780,460,180.0
1165,43,16,820,520,180.0,moveForward,820,530,180.0
1166,43,17,780,530,270.0,rotateTo,780,530,180.0
1167,43,17,780,530,180.0,moveForward,780,540,180.0
1168,43,18,660,550,270.0,moveForward,650,550,270.0
1169,43,19,580,570,180.0,moveForward,580,580,180.0
1170,43,20,760,570,270.0,moveForward,750,570,270.0
1171,43,21,490,570,270.0,moveForward,480,570,270.0
1172,43,22,620,590,180.0,moveForward,620,600,180.0
1173,43,23,710,570,270.0,moveForward,700,570,270.0
1174,44,0,170,510,0.0,moveForward,170,500,0.0
1175,44,1,290,540,90.0,moveForward,300,540,90.0
1176,44,2,340,480,90.0,rotateTo,340,480,0.0
1177,44,2,340,480,0.0,moveForward,340,470,0.0
1178,44,3,150,550,90.0,moveForward,160,550,90.0
1179,44,4,290,480,90.0,moveForward,300,480,90.0
1180,44,5,240,520,90.0,moveForward,250,520,90.0
1181,44,6,440,260,180.0,moveForward,440,270,180.0
1182,44,7,290,230,90.0,moveForward,300,230,90.0
1183,44,8,100,480,180.0,moveForward,100,490,180.0
1184,44,9,120,410,180.0,moveForward,120,420,180.0
1185,44,10,440,330,180.0,moveForward,440,340,180.0
1186,44,11,440,420,180.0,moveForward,440,430,180.0
1187,44,12,460,460,180.0,moveForward,460,470,180.0
1188,44,13,460,370,180.0,moveForward,460,380,180.0
1189,44,14,780,370,180.0,moveForward,780,380,180.0
1190,44,15,780,460,180.0,moveForward,780,470,180.0
1191,44,16,820,530,180.0,moveForward,820,540,180.0
1192,44,17,780,540,180.0,moveForward,780,550,180.0
1193,44,18,650,550,270.0,moveForward,640,550,270.0
1194,44,19,580,580,180.0,moveForward,580,590,180.0
1195,44,20,750,570,270.0,moveForward,740,570,270.0
1196,44,21,480,570,270.0,moveForward,470,570,270.0
1197,44,22,620,600,180.0,moveForward,620,610,180.0
1198,44,23,700,570,270.0,moveForward,690,570,270.0
1199,45,0,170,500,0.0,moveForward,170,490,0.0
1200,45,1,300,540,90.0,moveForward,310,540,90.0
1201,45,2,340,470,0.0,moveForward,340,460,0.0
1202,45,3,160,550,90.0,moveForward,170,550,90.0
1203,45,4,300,480,90.0,rotateTo,300,480,180.0
1204,45,4,300,480,180.0,moveForward,300,485,180.0
1205,45,4,300,485,180.0,rotateTo,300,485,90.0
1206,45,4,300,485,90.0,stay,300,485,90.0
1207,45,5,250,520,90.0,moveForward,260,520,90.0
1208,45,6,440,270,180.0,moveForward,440,280,180.0
1209,45,7,300,230,90.0,moveForward,310,230,90.0
1210,45,8,100,490,180.0,moveForward,100,500,180.0
1211,45,9,120,420,180.0,moveForward,120,430,180.0
1212,45,10,440,340,180.0,moveForward,440,350,180.0
1213,45,11,440,430,180.0,moveForward,440,440,180.0
1214,45,12,460,470,180.0,moveForward,460,480,180.0
1215,45,13,460,380,180.0,moveForward,460,390,180.0
1216,45,14,780,380,180.0,moveForward,780,390,180.0
1217,45,15,780,470,180.0,moveForward,780,480,180.0
1218,45,16,820,540,180.0,moveForward,820,550,180.0
1219,45,17,780,550,180.0,rotateTo,780,550,270.0
1220,45,17,780,550,270.0,moveForward,770,550,270.0
1221,45,18,640,550,270.0,moveForward,630,550,270.0
1222,45,19,580,590,180.0,moveForward,580,600,180.0
1223,45,20,740,570,270.0,moveForward,730,570,270.0
1224,45,21,470,570,270.0,moveForward,460,570,270.0
1225,45,22,620,610,180.0,moveForward,620,620,180.0
1226,45,23,690,570,270.0,moveForward,680,570,270.0
1227,46,0,170,490,0.0,moveForward,170,480,0.0
1228,46,1,310,540,90.0,moveForward,320,540,90.0
1229,46,2,340,460,0.0,moveForward,340,450,0.0
1230,46,3,170,550,90.0,rotateTo,170,550,0.0
1231,46,3,170,550,0.0,moveForward,170,540,0.0
1232,46,5,260,520,90.0,moveForward,270,520,90.0
1233,46,6,440,280,180.0,moveForward,440,290,180.0
1234,46,7,310,230,90.0,moveForward,320,230,90.0
1235,46,8,100,500,180.0,moveForward,100,510,180.0
1236,46,9,120,430,180.0,moveForward,120,440,180.0
1237,46,10,440,350,180.0,moveForward,440,360,180.0
1238,46,11,440,440,180.0,moveForward,440,450,180.0
1239,46,12,460,480,180.0,moveForward,460,490,180.0
1240,46,13,460,390,180.0,moveForward,460,400,180.0
1241,46,14,780,390,180.0,moveForward,780,400,180.0
1242,46,15,780,480,180.0,moveForward,780,490,180.0
1243,46,16,820,550,180.0,rotateTo,820,550,270.0
1244,46,16,820,550,270.0,moveForward,810,550,270.0
1245,46,17,770,550,270.0,moveForward,760,550,270.0
1246,46,18,630,550,270.0,moveForward,620,550,270.0
1247,46,19,580,600,180.0,moveForward,580,610,180.0
1248,46,20,730,570,270.0,moveForward,720,570,270.0
1249,46,21,460,570,270.0,moveForward,450,570,270.0
1250,46,22,620,620,180.0,moveForward,620,630,180.0
1251,46,23,680,570,270.0,moveForward,670,570,270.0
1252,47,0,170,480,0.0,moveForward,170,470,0.0
1253,47,1,320,540,90.0,moveForward,330,540,90.0
1254,47,2,340,450,0.0,moveForward,340,440,0.0
1255,47,3,170,540,0.0,moveForward,170,530,0.0
1256,47,5,270,520,90.0,moveForward,280,520,90.0
1257,47,6,440,290,180.0,moveForward,440,300,180.0
1258,47,7,320,230,90.0,moveForward,330,230,90.0
1259,47,8,100,510,180.0,moveForward,100,520,180.0
1260,47,9,120,440,180.0,moveForward,120,450,180.0
1261,47,10,440,360,180.0,moveForward,440,370,180.0
1262,47,11,440,450,180.0,moveForward,440,460,180.0
1263,47,12,460,490,180.0,moveForward,460,500,180.0
1264,47,13,460,400,180.0,moveForward,460,410,180.0
1265,47,14,780,400,180.0,moveForward,780,410,180.0
1266,47,15,780,490,180.0,moveForward,780,500,180.0
1267,47,16,810,550,270.0,moveForward,800,550,270.0
1268,47,17,760,550,270.0,moveForward,750,550,270.0
1269,47,18,620,550,270.0,moveForward,610,550,270.0
1270,47,19,580,610,180.0,moveForward,580,620,180.0
1271,47,20,720,570,270.0,moveForward,710,570,270.0
1272,47,21,450,570,270.0,moveForward,440,570,270.0
1273,47,22,620,630,180.0,moveForward,620,640,180.0
1274,47,23,670,570,270.0,moveForward,660,570,270.0
1275,48,0,170,470,0.0,moveForward,170,460,0.0
1276,48,1,330,540,90.0,moveForward,340,540,90.0
1277,48,2,340,440,0.0,moveForward,340,430,0.0
1278,48,3,170,530,0.0,moveForward,170,520,0.0
1279,48,5,280,520,90.0,moveForward,290,520,90.0
1280,48,6,440,300,180.0,moveForward,440,310,180.0
1281,48,7,330,230,90.0,moveForward,340,230,90.0
1282,48,8,100,520,180.0,moveForward,100,530,180.0
1283,48,9,120,450,180.0,moveForward,120,460,180.0
1284,48,10,440,370,180.0,moveForward,440,380,180.0
1285,48,11,440,460,180.0,moveForward,440,470,180.0
1286,48,12,460,500,180.0,moveForward,460,510,180.0
1287,48,13,460,410,180.0,moveForward,460,420,180.0
1288,48,14,780,410,180.0,moveForward,780,420,180.0
1289,48,15,780,500,180.0,moveForward,780,510,180.0
1290,48,16,800,550,270.0,rotateTo,800,550,180.0
1291,48,16,800,550,180.0,moveForward,800,560,180.0
1292,48,17,750,550,270.0,moveForward,740,550,270.0
1293,48,18,610,550,270.0,moveForward,600,550,270.0
1294,48,19,580,620,180.0,moveForward,580,630,180.0
1295,48,20,710,570,270.0,moveForward,700,570,270.0
1296,48,21,440,570,270.0,moveForward,430,570,270.0
1297,48,22,620,640,180.0,moveForward,620,650,180.0
1298,48,23,660,570,270.0,moveForward,650,570,270.0
1299,49,0,170,460,0.0,moveForward,170,450,0.0
1300,49,1,340,540,90.0,moveForward,350,540,90.0
1301,49,2,340,430,0.0,moveForward,340,420,0.0
1302,49,3,170,520,0.0,moveForward,170,510,0.0
1303,49,5,290,520,90.0,moveForward,300,520,90.0
1304,49,6,440,310,180.0,moveForward,440,320,180.0
1305,49,7,340,230,90.0,moveForward,350,230,90.0
1306,49,8,100,530,180.0,moveForward,100,540,180.0
1307,49,9,120,460,180.0,moveForward,120,470,180.0
1308,49,10,440,380,180.0,moveForward,440,390,180.0
1309,49,11,440,470,180.0,moveForward,440,480,180.0
1310,49,12,460,510,180.0,moveForward,460,520,180.0
1311,49,13,460,420,180.0,moveForward,460,430,180.0
1312,49,14,780,420,180.0,moveForward,780,430,180.0
1313,49,15,780,510,180.0,moveForward,780,520,180.0
1314,49,16,800,560,180.0,moveForward,800,570,180.0
1315,49,17,740,550,270.0,moveForward,730,550,270.0
1316,49,18,600,550,270.0,moveForward,590,550,270.0
1317,49,19,580,630,180.0,moveForward,580,640,180.0
1318,49,20,700,570,270.0,moveForward,690,570,270.0
1319,49,21,430,570,270.0,moveForward,420,570,270.0
1320,49,22,620,650,180.0,moveForward,620,660,180.0
1321,49,23,650,570,270.0,moveForward,640,570,270.0
1322,50,0,170,450,0.0,moveForward,170,440,0.0
1323,50,1,350,540,90.0,moveForward,360,540,90.0
1324,50,2,340,420,0.0,moveForward,340,410,0.0
1325,50,3,170,510,0.0,moveForward,170,500,0.0
1326,50,5,300,520,90.0,moveForward,310,520,90.0
1327,50,6,440,320,180.0,moveForward,440,330,180.0
1328,50,7,350,230,90.0,moveForward,360,230,90.0
1329,50,8,100,540,180.0,moveForward,100,550,180.0
1330,50,9,120,470,180.0,moveForward,120,480,180.0
1331,50,10,440,390,180.0,moveForward,440,400,180.0
1332,50,11,440,480,180.0,moveForward,440,490,180.0
1333,50,12,460,520,180.0,moveForward,460,530,180.0
1334,50,13,460,430,180.0,rotateTo,460,430,270.0
1335,50,13,460,430,270.0,moveForward,460,430,270.0
1336,50,14,780,430,180.0,moveForward,780,440,180.0
1337,50,15,780,520,180.0,moveForward,780,530,180.0
1338,50,16,800,570,180.0,moveForward,800,580,180.0
1339,50,17,730,550,270.0,moveForward,720,550,270.0
1340,50,18,590,550,270.0,moveForward,580,550,270.0
1341,50,19,580,640,180.0,moveForward,580,650,180.0
1342,50,20,690,570,270.0,moveForward,680,570,270.0
1343,50,21,420,570,270.0,moveForward,410,570,270.0
1344,50,22,620,660,180.0,moveForward,620,670,180.0
1345,50,23,640,570,270.0,moveForward,630,570,270.0
1346,51,0,170,440,0.0,moveForward,170,430,0.0
1347,51,1,360,540,90.0,rotateTo,360,540,0.0
1348,51,1,360,540,0.0,moveForward,360,530,0.0
1349,51,2,340,410,0.0,moveForward,340,400,0.0
1350,51,3,170,500,0.0,moveForward,170,490,0.0
1351,51,5,310,520,90.0,moveForward,320,520,90.0
1352,51,6,440,330,180.0,moveForward,440,340,180.0
1353,51,7,360,230,90.0,moveForward,370,230,90.0
1354,51,8,100,550,180.0,moveForward,100,560,180.0
1355,51,9,120,480,180.0,moveForward,120,490,180.0
1356,51,10,440,400,180.0,rotateTo,440,400,270.0
1357,51,10,440,400,270.0,moveForward,440,400,270.0
1358,51,11,440,490,180.0,moveForward,440,500,180.0
1359,51,12,460,530,180.0,moveForward,460,540,180.0
1360,51,13,460,430,270.0,rotateTo,460,430,90.0
1361,51,13,460,430,90.0,moveForward,470,430,90.0
1362,51,14,780,440,180.0,moveForward,780,450,180.0
1363,51,15,780,530,180.0,moveForward,780,540,180.0
1364,51,16,800,580,180.0,moveForward,800,590,180.0
1365,51,17,720,550,270.0,moveForward,710,550,270.0
1366,51,18,580,550,270.0,moveForward,570,550,270.0
1367,51,19,580,650,180.0,moveForward,580,660,180.0
1368,51,20,680,570,270.0,moveForward,670,570,270.0
1369,51,21,410,570,270.0,moveForward,400,570,270.0
1370,51,22,620,670,180.0,moveForward,620,680,180.0
1371,51,23,630,570,270.0,moveForward,620,570,270.0
1372,52,0,170,430,0.0,moveForward,170,420,0.0
1373,52,1,360,530,0.0,rotateTo,360,530,90.0
1374,52,1,360,530,90.0,moveForward,370,530,90.0
1375,52,2,340,400,0.0,rotateTo,340,400,90.0
1376,52,2,340,400,90.0,moveForward,350,400,90.0
1377,52,3,170,490,0.0,moveForward,170,480,0.0
1378,52,5,320,520,90.0,rotateTo,320,520,0.0
1379,52,5,320,520,0.0,moveForward,320,510,0.0
1380,52,6,440,340,180.0,moveForward,440,350,180.0
1381,52,7,370,230,90.0,moveForward,380,230,90.0
1382,52,8,100,560,180.0,moveForward,100,570,180.0
1383,52,9,120,490,180.0,moveForward,120,500,180.0
1384,52,10,440,400,270.0,moveForward,430,400,270.0
1385,52,11,440,500,180.0,moveForward,440,510,180.0
1386,52,12,460,540,180.0,moveForward,460,550,180.0
1387,52,13,470,430,90.0,moveForward,480,430,90.0
1388,52,14,780,450,180.0,moveForward,780,460,180.0
1389,52,15,780,540,180.0,moveForward,780,550,180.0
1390,52,16,800,590,180.0,rotateTo,800,590,270.0
1391,52,16,800,590,270.0,moveForward,790,590,270.0
1392,52,17,710,550,270.0,moveForward,700,550,270.0
1393,52,18,570,550,270.0,moveForward,560,550,270.0
1394,52,19,580,660,180.0,moveForward,580,670,180.0
1395,52,20,670,570,270.0,moveForward,660,570,270.0
1396,52,21,400,570,270.0,rotateTo,400,570,180.0
1397,52,21,400,570,180.0,moveForward,400,580,180.0
1398,52,22,620,680,180.0,moveForward,620,690,180.0
1399,52,23,620,570,270.0,rotateTo,620,570,180.0
1400,52,23,620,570,180.0,moveForward,620,580,180.0
1401,53,0,170,420,0.0,moveForward,170,410,0.0
1402,53,1,370,530,90.0,rotateTo,370,530,0.0
1403,53,1,370,530,0.0,moveForward,370,520,0.0
1404,53,2,350,400,90.0,moveForward,360,400,90.0
1405,53,3,170,480,0.0,moveForward,170,470,0.0
1406,53,5,320,510,0.0,rotateTo,320,510,90.0
1407,53,5,320,510,90.0,moveForward,330,510,90.0
1408,53,6,440,350,180.0,moveForward,440,360,180.0
1409,53,7,380,230,90.0,moveForward,390,230,90.0
1410,53,8,100,570,180.0,rotateTo,100,570,90.0
1411,53,8,100,570,90.0,moveForward,110,570,90.0
1412,53,9,120,500,180.0,moveForward,120,510,180.0
1413,53,10,430,400,270.0,rotateTo,430,400,180.0
1414,53,10,430,400,180.0,moveForward,430,410,180.0
1415,53,11,440,510,180.0,moveForward,440,520,180.0
1416,53,12,460,550,180.0,moveForward,460,560,180.0
1417,53,13,480,430,90.0,moveForward,490,430,90.0
1418,53,14,780,460,180.0,moveForward,780,470,180.0
1419,53,15,780,550,180.0,rotateTo,780,550,270.0
1420,53,15,780,550,270.0,moveForward,770,550,270.0
1421,53,16,790,590,270.0,moveForward,780,590,270.0
1422,53,17,700,550,270.0,moveForward,690,550,270.0
1423,53,18,560,550,270.0,moveForward,550,550,270.0
1424,53,19,580,670,180.0,moveForward,580,680,180.0
1425,53,20,660,570,270.0,rotateTo,660,570,180.0
1426,53,20,660,570,180.0,moveForward,660,580,180.0
1427,53,21,400,580,180.0,moveForward,400,590,180.0
1428,53,22,620,690,180.0,moveForward,620,700,180.0
1429,53,23,620,580,180.0,moveForward,620,590,180.0
1430,54,0,170,410,0.0,moveForward,170,400,0.0
1431,54,1,370,520,0.0,rotateTo,370,520,90.0
1432,54,1,370,520,90.0,moveForward,380,520,90.0
1433,54,2,360,400,90.0,moveForward,370,400,90.0
1434,54,3,170,470,0.0,moveForward,170,460,0.0
1435,54,5,330,510,90.0,rotateTo,330,510,0.0
1436,54,5,330,510,0.0,moveForward,330,500,0.0
1437,54,6,440,360,180.0,moveForward,440,370,180.0
1438,54,7,390,230,90.0,moveForward,400,230,90.0
1439,54,8,110,570,90.0,moveForward,120,570,90.0
1440,54,9,120,510,180.0,moveForward,120,520,180.0
1441,54,10,430,410,180.0,moveForward,430,420,180.0
1442,54,11,440,520,180.0,moveForward,440,530,180.0
1443,54,12,460,560,180.0,moveForward,460,570,180.0
1444,54,13,490,430,90.0,moveForward,500,430,90.0
1445,54,14,780,470,180.0,moveForward,780,480,180.0
1446,54,15,770,550,270.0,moveForward,760,550,270.0
1447,54,16,780,590,270.0,moveForward,780,590,270.0
1448,54,17,690,550,270.0,moveForward,680,550,270.0
1449,54,18,550,550,270.0,moveForward,540,550,270.0
1450,54,19,580,680,180.0,moveForward,580,690,180.0
1451,54,20,660,580,180.0,moveForward,660,590,180.0
1452,54,21,400,590,180.0,moveForward,400,600,180.0
1453,54,22,620,700,180.0,moveForward,620,710,180.0
1454,54,23,620,590,180.0,moveForward,620,600,180.0
1455,55,0,170,400,0.0,rotateTo,170,400,90.0
1456,55,0,170,400,90.0,moveForward,180,400,90.0
1457,55,1,380,520,90.0,rotateTo,380,520,0.0
1458,55,1,380,520,0.0,moveForward,380,510,0.0
1459,55,2,370,400,90.0,moveForward,380,400,90.0
1460,55,3,170,460,0.0,moveForward,170,450,0.0
1461,55,5,330,500,0.0,rotateTo,330,500,90.0
1462,55,5,330,500,90.0,moveForward,340,500,90.0
1463,55,6,440,370,180.0,rotateTo,440,370,90.0
1464,55,6,440,370,90.0,moveForward,450,370,90.0
1465,55,7,400,230,90.0,moveForward,410,230,90.0
1466,55,8,120,570,90.0,moveForward,130,570,90.0
1467,55,9,120,520,180.0,moveForward,120,530,180.0
1468,55,10,430,420,180.0,moveForward,430,430,180.0
1469,55,11,440,530,180.0,moveForward,440,540,180.0
1470,55,12,460,570,180.0,moveForward,460,580,180.0
1471,55,13,500,430,90.0,moveForward,510,430,90.0
1472,55,14,780,480,180.0,moveForward,780,490,180.0
1473,55,15,760,550,270.0,moveForward,750,550,270.0
1474,55,16,780,590,270.0,rotateTo,780,590,0.0
1475,55,16,780,590,0.0,moveForward,780,580,0.0
1476,55,17,680,550,270.0,moveForward,670,550,270.0
1477,55,18,540,550,270.0,moveForward,530,550,270.0
1478,55,19,580,690,180.0,moveForward,580,700,180.0
1479,55,20,660,590,180.0,moveForward,660,600,180.0
1480,55,21,400,600,180.0,moveForward,400,610,180.0
1481,55,22,620,710,180.0,moveForward,620,720,180.0
1482,55,23,620,600,180.0,moveForward,620,610,180.0
1483,56,0,180,400,90.0,moveForward,190,400,90.0
1484,56,1,380,510,0.0,moveForward,380,500,0.0
1485,56,2,380,400,90.0,moveForward,390,400,90.0
1486,56,3,170,450,0.0,moveForward,170,440,0.0
1487,56,5,340,500,90.0,rotateTo,340,500,0.0
1488,56,5,340,500,0.0,moveForward,340,490,0.0
1489,56,6,450,370,90.0,moveForward,460,370,90.0
1490,56,7,410,230,90.0,moveForward,420,230,90.0
1491,56,8,130,570,90.0,moveForward,140,570,90.0
1492,56,9,120,530,180.0,rotateTo,120,530,270.0
1493,56,9,120,530,270.0,moveForward,120,530,270.0
1494,56,10,430,430,180.0,moveForward,430,440,180.0
1495,56,11,440,540,180.0,moveForward,440,550,180.0
1496,56,12,460,580,180.0,moveForward,460,590,180.0
1497,56,13,510,430,90.0,rotateTo,510,430,0.0
1498,56,13,510,430,0.0,moveForward,510,420,0.0
1499,56,14,780,490,180.0,moveForward,780,500,180.0
1500,56,15,750,550,270.0,moveForward,740,550,270.0
1501,56,16,780,580,0.0,moveForward,780,570,0.0
1502,56,17,670,550,270.0,moveForward,660,550,270.0
1503,56,18,530,550,270.0,moveForward,520,550,270.0
1504,56,19,580,700,180.0,moveForward,580,710,180.0
1505,56,20,660,600,180.0,moveForward,660,610,180.0
1506,56,21,400,610,180.0,moveForward,400,620,180.0
1507,56,22,620,720,180.0,moveForward,620,730,180.0
1508,56,23,620,610,180.0,moveForward,620,620,180.0
1509,57,0,190,400,90.0,moveForward,200,400,90.0
1510,57,1,380,500,0.0,rotateTo,380,500,90.0
1511,57,1,380,500,90.0,moveForward,390,500,90.0
1512,57,2,390,400,90.0,moveForward,400,400,90.0
1513,57,3,170,440,0.0,rotateTo,170,440,90.0
1514,57,3,170,440,90.0,moveForward,180,440,90.0
1515,57,5,340,490,0.0,moveForward,340,480,0.0
1516,57,6,460,370,90.0,moveForward,470,370,90.0
1517,57,7,420,230,90.0,moveForward,430,230,90.0
1518,57,8,140,570,90.0,moveForward,150,570,90.0
1519,57,9,120,530,270.0,rotateTo,120,530,180.0
